id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
20020,euro-truck-simulator,Euro Truck Simulator,2008-08-06,,3.59,114,1,1193,"PC, macOS","Indie, Simulation",2008
5445,pixeljunk-eden,PixelJunk Eden,2008-07-31,81.0,2.94,68,2,1137,"PC, PlayStation 3","Casual, Indie, Action, Puzzle",2008
5574,god-of-war-chains-of-olympus,God of War: Chains of Olympus,2008-03-04,91.0,4.12,329,0,1074,"PlayStation 3, PSP",Action,2008
38491,sam-max-204-chariots-of-the-dogs,Sam & Max: Episode 204 - Chariots of the Dogs,2008-03-14,85.0,3.07,46,3,1048,"PC, iOS, macOS","Adventure, Puzzle",2008
38456,sam-max-beyond-time-and-space-ep-3,Sam & Max: Episode 203 - Night of the Raving Dead,2008-02-13,79.0,3.0,45,3,1045,"PC, iOS, macOS","Adventure, Puzzle",2008
38418,sam-max-202-moai-better-blues,Sam & Max: Episode 202 - Moai Better Blues,2008-01-11,80.0,2.98,48,3,1044,"PC, iOS, macOS","Adventure, Puzzle",2008
21563,sniper-art-of-victory,Sniper Art of Victory,2008-09-25,,2.33,54,1,1018,PC,Action,2008
28604,midnight-club-la,Midnight Club: Los Angeles,2008-10-20,82.0,3.83,174,0,1015,"Xbox 360, PlayStation 3, PSP","Racing, Arcade",2008
5603,naruto-ultimate-ninja-storm,NARUTO: Ultimate Ninja Storm,2008-11-04,,3.79,166,5,989,"PC, Xbox One, PlayStation 4, Nintendo Switch, Xbox 360, PlayStation 3","Action, Fighting",2008
4561,mortal-kombat-vs-dcu,Mortal Kombat vs. DC Universe,2008-11-16,74.0,3.27,201,9,971,"Xbox 360, PlayStation 3","Arcade, Fighting",2008
5398,wipeout-hd,WipEout HD,2008-09-25,,3.67,126,0,953,PlayStation 3,"Racing, Arcade, Action",2008
38559,gtr-evolution,GTR Evolution,2008-08-01,,2.14,42,1,948,PC,"Racing, Simulation",2008
5640,resistance-2,Resistance 2,2008-11-04,87.0,3.65,194,10,939,PlayStation 3,"Shooter, Action",2008
19442,nikopol-secrets-of-the-immortals,Nikopol: Secrets of the Immortals,2008-08-14,68.0,2.56,39,1,927,PC,Adventure,2008
19669,command-conquer-3-kanes-wrath,Command & Conquer 3: Kane's Wrath,2008-11-13,77.0,3.96,112,3,904,PC,Strategy,2008
28483,ninja-gaiden-2,Ninja Gaiden II,2008-06-03,,4.02,131,0,899,"Xbox One, Nintendo Switch, Xbox 360","Adventure, Action",2008
4511,brothers-in-arms-hh,Brothers in Arms: Hell's Highway,2008-09-23,79.0,3.91,148,2,890,"PC, Xbox One, Xbox 360, PlayStation 3","Shooter, Action",2008
10121,conflict-denied-ops,Conflict: Denied Ops,2008-02-08,58.0,2.67,45,1,868,"PC, Xbox 360","Shooter, Action",2008
28757,pure,Pure,2008-09-16,83.0,3.58,162,5,864,"PC, Xbox 360, PlayStation 3","Racing, Arcade",2008
47361,zwei-the-ilvard-insurrection,Zwei: The Ilvard Insurrection,2008-09-25,,3.86,14,4,861,PC,"Action, RPG",2008
28620,banjo-kazooie-n-n-b,Banjo Kazooie: N n B,2008-11-11,79.0,3.3,127,0,854,Xbox 360,"Platformer, Adventure, Action",2008
17735,rollercoaster-tycoon-3-platinum,RollerCoaster Tycoon 3: Platinum,2008-03-12,81.0,3.93,74,2,836,"PC, macOS","Strategy, Simulation",2008
25778,rock-band-2,Rock Band 2,2008-09-14,,4.22,168,5,826,"Xbox 360, PlayStation 3, PlayStation 2, Wii",Arcade,2008
37627,penny-arcade-episode-1,"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode One",2008-05-21,,3.19,67,0,822,"PC, Xbox 360, PlayStation 3","Adventure, RPG",2008
18718,frontlines-fuel-of-war,Frontlines: Fuel of War,2008-02-25,73.0,3.23,81,1,793,"PC, Xbox One, Xbox 360","Shooter, Action",2008
6319,final-fantasy-iv,FINAL FANTASY IV: THE AFTER YEARS,2008-07-22,87.0,3.72,113,5,789,"PC, iOS, Android, Nintendo 3DS, Nintendo DS, PS Vita, PSP, Wii","Adventure, RPG",2008
16898,penguins-arena-sednas-world,Penguins Arena: Sedna's World,2008-12-18,,1.66,35,3,785,"PC, macOS","Casual, Indie, Action",2008
400298,soulcalibur-iv,Soul Calibur IV,2008-07-29,85.0,3.9,146,0,763,"Xbox 360, PlayStation 3","Arcade, Action, Fighting",2008
3731,sonic-unleashed,Sonic Unleashed,2008-11-18,60.0,3.44,185,2,753,"Xbox One, Xbox 360, PlayStation 3, PlayStation 2, Wii","Arcade, Adventure, Action",2008
37898,mercenaries-2,Mercenaries 2: World in Flames,2008-08-31,71.0,3.27,160,7,750,"PC, Xbox 360, PlayStation 3, PlayStation 2","Racing, Shooter, Action",2008
19555,peggle-nights,Peggle Nights,2008-09-16,76.0,3.96,67,2,719,"PC, macOS",Casual,2008
22416,space-trader-merchant-marine,Space Trader: Merchant Marine,2008-10-22,,2.13,30,1,718,PC,"Strategy, Indie, Action",2008
651,fieldrunners,Fieldrunners,2008-10-05,,3.23,40,1,714,"PC, iOS, Android, macOS, PlayStation 3, PSP","Casual, Strategy, Indie, Action",2008
15954,collapse,Collapse,2008-09-25,,3.15,111,3,710,PC,"Adventure, Action, Casual, Strategy, Indie",2008
18846,bone-out-from-boneville,Bone: Out From Boneville,2008-06-17,68.0,2.18,22,1,702,"PC, macOS",Adventure,2008
19541,sherlock-holmes-the-awakened-remastered-edition,Sherlock Holmes: The Awakened - Remastered Edition,2008-10-23,72.0,3.57,34,4,699,PC,Adventure,2008
18847,bone-the-great-cow-race,Bone: The Great Cow Race,2008-06-17,76.0,2.27,22,1,699,PC,Adventure,2008
28571,portal-still-alive,Portal: Still Alive,2008-06-23,90.0,4.4,130,3,695,"PC, Xbox One, Xbox 360","Platformer, Action, Puzzle",2008
38542,sam-max-beyond-time-and-space-ep-5,"Sam & Max: Episode 205 - What's New, Beelzebub?",2008-04-11,,3.31,36,0,694,"PC, iOS, macOS","Adventure, Puzzle",2008
18798,telltale-texas-hold-em,Telltale Texas Hold ‘Em,2008-06-17,,2.25,20,1,664,PC,Casual,2008
23060,strong-bads-cool-game-for-attractive-people,Strong Bad's Cool Game for Attractive People,2008-12-17,82.0,3.19,25,1,656,"PC, macOS, PlayStation 3",Adventure,2008
19481,larva-mortus,Larva Mortus,2008-09-05,64.0,1.95,21,1,655,PC,"Indie, Action",2008
21308,obulis,Obulis,2008-07-14,,2.52,25,1,643,PC,"Casual, Indie",2008
4188,tcs-endwar,Tom Clancy's EndWar,2008-11-04,68.0,3.06,76,1,640,"PC, Nintendo DS, Xbox 360, PlayStation 3, PSP","Strategy, Simulation",2008
16060,chains,Chains,2008-11-25,,2.17,18,1,636,"PC, macOS",Indie,2008
37907,insecticide-part-1,Insecticide: Episode 1,2008-07-01,65.0,2.46,24,1,636,PC,"Arcade, Adventure, Action",2008
32330,strong-bad-episode-4-dangeresque-3,Strong Bad's Cool Game for Attractive People: Episode 4 - Dangeresque 3: The Criminal Projective,2008-11-17,,2.76,17,3,635,"PC, Wii",Adventure,2008
38805,strong-bad-episode-2-strong-badia-the-free,Strong Bad's Cool Game for Attractive People: Episode 2 - Strong Badia the Free,2008-09-15,,2.69,16,3,634,"PC, Wii",Adventure,2008
39093,strong-bad-episode-5-8-bit-is-enough,Strong Bad's Cool Game for Attractive People: Episode 5 - 8-Bit Is Enough,2008-12-15,,2.88,16,3,633,"PC, Wii",Adventure,2008
5511,army-of-two,Army of Two,2008-03-04,73.0,3.69,141,23,633,"Xbox 360, PlayStation 3","Shooter, Action",2008
38931,strong-bad-episode-3-baddest-of-the-bands,Strong Bad's Cool Game for Attractive People: Episode 3 - Baddest of the Bands,2008-10-27,,2.69,16,3,633,"PC, Wii",Adventure,2008
24761,mario-kart-wii,Mario Kart Wii,2008-04-27,82.0,4.3,302,12,627,Wii,Racing,2008
25414,super-smash-bros-brawl,Super Smash Bros. Brawl,2008-03-09,93.0,4.31,306,24,616,Wii,"Casual, Action, Fighting",2008
24673,quantum-of-solace,Quantum of Solace,2008-10-31,67.0,3.07,129,2,601,"PC, Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, Wii","Shooter, Action",2008
14274,lostwinds,LostWinds,2008-05-12,,2.95,21,3,599,"PC, Wii",Adventure,2008
38218,world-of-warcraft-wrath-of-the-lich-king,World of Warcraft: Wrath of the Lich King,2008-11-13,91.0,4.45,338,0,588,"PC, macOS","Massively Multiplayer, RPG",2008
38860,sherlock-holmes-the-mystery-of-the-persian-carpet,Adventures of Sherlock Holmes: The Mystery of the Persian Carpet,2008-06-20,,2.86,21,3,588,PC,"Casual, Adventure, Puzzle",2008
38808,penny-arcade-episode-2,"Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness, Episode Two",2008-10-29,,3.36,45,0,588,"PC, Xbox 360, PlayStation 3","Adventure, RPG",2008
29207,zombie-panic-source,Zombie Panic! Source,2008-10-03,,3.42,23,1,557,PC,"Indie, Action",2008
18344,iron-grip-warlord,Iron Grip: Warlord,2008-11-07,59.0,2.39,18,1,555,PC,"Indie, Action",2008
21085,tank-universal,Tank Universal,2008-08-21,,1.96,23,1,551,PC,"Indie, Action",2008
28807,too-human,Too Human,2008-08-19,65.0,2.81,62,57,546,Xbox 360,"Shooter, Action, RPG",2008
29030,pgr-4,PGR 4,2008-01-01,,3.71,74,0,542,Xbox 360,Racing,2008
15672,tom-clancys-rainbow-six-3-gold,Tom Clancy's Rainbow Six 3 Gold,2008-09-25,85.0,3.55,33,1,525,PC,Action,2008
28915,dash-of-destruction,Dash of Destruction,2008-12-17,53.0,2.15,60,0,514,Xbox 360,"Racing, Action",2008
28226,blue-dragon,Blue Dragon,2008-01-01,79.0,3.76,84,41,509,Xbox 360,RPG,2008
19192,sword-of-the-stars-complete-collection,Sword of the Stars: Complete Collection,2008-10-02,75.0,2.56,18,1,504,PC,Strategy,2008
38703,fifa-09,FIFA 09,2008-10-02,83.0,3.94,127,0,498,"PC, Xbox 360, PlayStation 3, PlayStation 2, PSP",Sports,2008
28501,dead-or-alive-4,DEAD OR ALIVE 4,2008-01-01,,3.75,71,19,497,Xbox 360,Fighting,2008
25398,kung-fu-panda,Kung Fu Panda,2008-02-25,,3.15,101,0,494,"PC, Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, Wii","Action, Fighting, Arcade, Family, Platformer",2008
19385,mata-hari,Mata Hari,2008-11-21,63.0,2.38,13,1,487,PC,Adventure,2008
3730,shin-megami-tensei-persona-4,Shin Megami Tensei: Persona 4,2008-07-10,90.0,4.35,185,45,483,"PlayStation 3, PlayStation 2","Adventure, Action, RPG",2008
21264,geneforge-5-overthrow,Geneforge 5: Overthrow,2008-11-28,,2.55,11,1,481,"PC, macOS","Strategy, Indie, RPG",2008
24687,spider-man-web-of-shadows,Spider-Man: Web of Shadows,2008-10-21,64.0,4.02,208,1,476,"PC, Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PSP, Wii",Arcade,2008
19505,lost-planet-extreme-condition-colonies-edition,Lost Planet: Extreme Condition Colonies Edition,2008-05-28,70.0,3.66,58,2,467,"PC, Xbox 360","Shooter, Adventure, Action",2008
5590,motorstorm-pacific-rift,MotorStorm: Pacific Rift,2008-10-28,82.0,3.79,92,2,461,PlayStation 3,"Racing, Arcade",2008
21112,combat-wings-battle-of-britain,Combat Wings: Battle of Britain,2008-10-03,,2.54,13,1,453,PC,"Simulation, Fighting",2008
5535,condemned-2-bloodshot,Condemned 2: Bloodshot,2008-01-01,81.0,3.8,88,0,447,"Xbox 360, PlayStation 3","Shooter, Action, Fighting",2008
25658,guitar-hero-world-tour,Guitar Hero World Tour,2008-10-26,,3.89,108,21,447,"PC, Xbox 360, PlayStation 3, PlayStation 2, Wii",Arcade,2008
14142,blitzkrieg-2-anthology,Blitzkrieg 2 Anthology,2008-02-21,75.0,3.71,34,1,442,PC,Strategy,2008
270713,lego-star-wars-ii,LEGO Star Wars II,2008-01-01,,3.97,58,0,434,"Xbox One, Xbox 360",Family,2008
18987,brainpipe-a-plunge-to-unhumanity,BRAINPIPE: A Plunge to Unhumanity,2008-12-24,,0.0,4,1,433,"PC, macOS","Casual, Indie",2008
37059,the-lost-crown,The Lost Crown: A Ghosthunting Adventure,2008-03-03,71.0,3.12,25,3,429,PC,"Indie, Adventure",2008
28274,heavy-weapon,Heavy Weapon,2008-01-01,,2.86,43,0,428,"iOS, Xbox 360, PlayStation 3","Arcade, Casual, Adventure, Action",2008
38731,ben-there-dan-that,"Ben There, Dan That!",2008-07-21,,2.53,15,1,417,PC,Adventure,2008
20798,fate-undiscovered-realms,FATE: Undiscovered Realms,2008-08-07,,1.83,6,3,414,PC,"Adventure, Action, RPG",2008
20320,the-wonderful-end-of-the-world,The Wonderful End of the World,2008-01-25,,2.88,25,2,411,PC,"Casual, Indie",2008
11424,gumboy-tournament,Gumboy Tournament,2008-05-19,,1.67,15,1,409,PC,"Casual, Racing, Indie",2008
19689,the-club,The Club,2008-02-19,67.0,2.59,50,1,404,"PC, Xbox 360","Shooter, Action",2008
28471,tales-of-vesperia,Tales of Vesperia,2008-08-07,79.0,4.21,73,24,402,"PC, Xbox One, PlayStation 4, Nintendo Switch, Xbox 360, PlayStation 3",RPG,2008
14004,tom-clancys-ghost-recon-island-thunder,Tom Clancy's Ghost Recon Island Thunder,2008-07-15,82.0,3.35,20,1,398,"PC, Xbox",Action,2008
796094,max-payne-2-ru,Max Payne 2 (RU),2008-01-04,,4.33,27,5,396,PC,Action,2008
19498,rhiannon-curse-of-the-four-branches,Rhiannon: Curse of the Four Branches,2008-10-05,67.0,3.0,9,1,389,PC,"Indie, Adventure",2008
38286,penumbra-black-plague,Penumbra: Black Plague,2008-02-12,,4.18,55,1,382,PC,Adventure,2008
28971,nba-2k9,NBA 2K9,2008-10-07,82.0,3.18,39,1,362,"PC, Xbox 360, PlayStation 2",Sports,2008
6078,crazy-machines,Crazy Machines,2008-12-12,78.0,3.84,32,1,352,"PC, iOS","Casual, Strategy, Puzzle",2008
28537,n-2,N+,2008-08-26,,3.8,61,1,351,"Nintendo DS, Xbox 360, PSP","Platformer, Action",2008
21249,luxor-2,Luxor 2,2008-06-10,70.0,3.02,42,1,351,"PC, iOS, Xbox 360","Casual, Arcade, Action, Puzzle",2008
19659,chronicles-of-mystery-the-scorpio-ritual,Chronicles of Mystery: The Scorpio Ritual,2008-11-11,62.0,2.46,13,3,348,PC,Adventure,2008
355232,zero-hour,Zero Hour,2008-11-15,,2.75,16,3,348,"PC, iOS","Strategy, Action, Simulation",2008
58866,coil,Coil,2008-02-01,,3.1,10,1,345,PC,"Casual, Adventure",2008
19641,pacific-storm-allies,Pacific Storm Allies,2008-08-18,60.0,2.67,9,4,338,PC,"Strategy, Simulation",2008
36797,sacred-2-fallen-angel,Sacred 2: Fallen Angel,2008-10-10,71.0,3.12,67,2,338,"PC, Xbox 360, PlayStation 3","Action, RPG",2008
37451,lost-via-domus,Lost: Via Domus,2008-02-26,54.0,2.74,81,6,330,"PC, Xbox 360, PlayStation 3","Arcade, Adventure, Action",2008
39785,the-bourne-conspiracy,Robert Ludlum's The Bourne Conspiracy,2008-06-03,70.0,3.38,54,6,321,"Xbox 360, PlayStation 3","Shooter, Adventure, Action",2008
19656,pacific-storm,Pacific Storm,2008-06-24,67.0,3.0,10,4,320,PC,"Strategy, Simulation",2008
19418,europa-universalis-rome-gold-edition,Europa Universalis: Rome - Gold Edition,2008-12-18,79.0,3.0,16,2,319,PC,Strategy,2008
38642,wizard101,Wizard101,2008-09-02,,3.71,20,1,319,PC,"Massively Multiplayer, RPG",2008
5386,astro-tripper,Astro Tripper,2008-12-11,,2.5,10,1,314,"PC, PlayStation 3","Shooter, Indie, Action",2008
21578,samantha-swift-and-the-hidden-roses-of-athena,Samantha Swift and the Hidden Roses of Athena,2008-10-08,,3.0,6,1,313,PC,Casual,2008
16936,dracula-origin,Dracula Origin,2008-05-13,70.0,4.0,9,2,311,PC,Adventure,2008
21671,luxor-quest-for-the-afterlife,Luxor: Quest for the Afterlife,2008-11-06,,3.31,13,1,308,"PC, macOS","Casual, Arcade, Action",2008
19789,elven-legacy-magic,Elven Legacy: Magic,2008-12-26,,2.73,11,1,305,PC,Strategy,2008
21387,little-farm,Little Farm,2008-06-10,,2.83,6,1,305,PC,Casual,2008
19406,trackmania-united-forever-star-edition,Trackmania United Forever Star Edition,2008-04-16,80.0,4.3,27,3,299,PC,Racing,2008
21656,nethergate-resurrection,Nethergate: Resurrection,2008-02-29,,2.25,8,1,299,PC,"Strategy, Indie, RPG",2008
5381,linger-in-shadows,Linger in Shadows,2008-10-09,,2.74,39,0,295,PlayStation 3,Action,2008
21354,reaxxion,Reaxxion,2008-06-10,,0.0,3,1,294,PC,Casual,2008
19358,ubersoldier-ii,Ubersoldier II,2008-07-22,62.0,3.04,26,1,288,PC,Action,2008
39354,guilty-gear-2-overture,Guilty Gear 2: Overture,2008-10-09,,3.0,13,3,288,PC,Action,2008
10997,de-blob,de Blob,2008-09-22,70.0,3.86,42,1,287,"PC, Xbox One, PlayStation 4, Nintendo Switch, Wii","Adventure, Action, Casual, Indie, Platformer",2008
15740,crazy-machines-15,Crazy Machines 1.5,2008-12-12,78.0,3.85,13,1,285,PC,"Casual, Strategy",2008
37384,xenus-2-white-gold,Xenus II: White Gold,2008-11-30,,3.5,58,2,281,PC,"Shooter, Action",2008
20817,spectraball,Spectraball,2008-10-20,,2.25,8,3,277,"PC, macOS, Linux","Casual, Indie",2008
29154,infinite-undiscovery,Infinite Undiscovery,2008-01-01,,3.02,40,6,276,Xbox 360,RPG,2008
21767,musaic-box,Musaic Box,2008-10-12,,2.54,13,1,273,PC,"Casual, Indie",2008
21636,7-wonders-treasures-of-seven,7 Wonders: Treasures of Seven,2008-11-13,,3.17,5,1,271,PC,Casual,2008
25465,iron-man,Iron Man,2008-05-02,40.0,2.54,95,15,265,"PC, Nintendo DS, Xbox 360, PlayStation 2, Wii","Shooter, Action",2008
21512,planet-alcatraz-2,Planet Alcatraz 2,2008-09-19,,3.96,24,4,264,PC,"Adventure, RPG",2008
21822,trials-2-second-edition,Trials 2: Second Edition,2008-05-28,,3.42,24,1,256,PC,"Racing, Indie, Sports",2008
21954,smackdown-vs-raw-2009,WWE Smackdown vs. RAW 2009,2008-11-06,,3.74,55,0,252,"Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PSP, Wii","Action, Fighting, Sports",2008
